Name,Num of words
WHISTLER,7
WHISTLER,4
NYSSA,7
WHISTLER,6
WHISTLER,8
WHISTLER,1
STEVENS,1
BLADE,3
STEVENS,6
BLADE,4
STEVENS,1
STEVENS,5
STEVENS,2
BLADE,6
STEVENS,6
STEVENS,8
STEVENS,4
STEVENS,3
STEVENS,4
STEVENS,4
NYSSA,6
NYSSA,6
STEVENS,7
STEVENS,6
STEVENS,6
WHISTLER,7
WHISTLER,3
STEVENS,6
STEVENS,5
STEVENS,7
STEVENS,6
BLADE,6
BLADE,2
BLADE,5
DAMASKINOS,8
DAMASKINOS,2
DAMASKINOS,7
DAMASKINOS,6
DAMASKINOS,9
DAMASKINOS,5
DAMASKINOS,5
DAMASKINOS,7
DAMASKINOS,6
DAMASKINOS,8
DAMASKINOS,6
DAMASKINOS,3
REINHARDT,6
BLADE,4
REINHARDT,8
REINHARDT,3
REINHARDT,6
REINHARDT,7
REINHARDT,3
NYSSA,1
BLADE,5
SCUD,6
SCUD,3
SCUD,7
SCUD,9
SCUD,5
REINHARDT,8
REINHARDT,7
REINHARDT,8
REINHARDT,2
SCUD,6
SCUD,5
WHISTLER,8
WHISTLER,1
SCUD,8
SCUD,7
SCUD,5
SCUD,1
SCUD,7
SCUD,8
SCUD,6
SCUD,8
SCUD,6
SCUD,1
SCUD,8
SCUD,7
SCUD,5
SCUD,6
SCUD,6
SCUD,5
SCUD,7
SCUD,7
SCUD,7
SCUD,9
SCUD,8
SCUD,8
SCUD,2
SCUD,7
SCUD,4
BLADE,9
BLADE,7
BLADE,8
BLADE,3
REINHARDT,4
DAMASKINOS,1
REINHARDT,4
REINHARDT,8
REINHARDT,2
REINHARDT,1
REINHARDT,7
REINHARDT,4
WHISTLER,4
REINHARDT,3
REINHARDT,7
REINHARDT,5
WHISTLER,7
WHISTLER,7
WHISTLER,7
DAMASKINOS,3
DAMASKINOS,8
DAMASKINOS,7
DAMASKINOS,8
DAMASKINOS,1
NYSSA,7
NYSSA,6
NYSSA,3
DAMASKINOS,5
NYSSA,6
DAMASKINOS,7
DAMASKINOS,6
DAMASKINOS,6
DAMASKINOS,6
DAMASKINOS,6
DAMASKINOS,7
DAMASKINOS,7
DAMASKINOS,1
DAMASKINOS,6
DAMASKINOS,7
DAMASKINOS,7
DAMASKINOS,5
DAMASKINOS,5
STEVENS,6
STEVENS,5
STEVENS,7
STEVENS,1
BLADE,5
DAMASKINOS,8
DAMASKINOS,6
DAMASKINOS,8
DAMASKINOS,3
BLADE,6
DAMASKINOS,4
BLADE,6
BLADE,7
BLADE,2
STEVENS,7
STEVENS,8
STEVENS,1
BLADE,3
BLADE,7
BLADE,8
BLADE (CONT'D),7
NOMAK,1
DAMASKINOS,2
REINHARDT,1
DAMASKINOS,5
WHISTLER,6
BLADE,1
STEVENS,4
REINHARDT,2
WHISTLER,1
BLADE,6
BLADE,1
NYSSA (O.S.),5
NYSSA (CONT'D),3
DAMASKINOS,7
NYSSA,5
BLADE (O.S.),6
BLADE (O.S.),6
BLADE (CONT'D),6
DAMASKINOS,8
DAMASKINOS,1
NOMAK,6
NOMAK,4
BLADE,4
BLADE (CONT'D),1
NOMAK,2
NYSSA,4
BLADE,2
NYSSA,8
NYSSA,6
NYSSA (CONT'D),9
NYSSA (CONT'D),9
NYSSA (CONT'D),1
BLADE,7
NYSSA,7
NYSSA,7
BLADE (V.O.),9
BLADE (V.O.),5
RUSH,7
RUSH,5
RUSH (CONT'D),7
RUSH,6
RUSH,4
BLADE,7
