Name,Num of words
JIM,6
JIM,7
JIM,5
JIM,5
JIM,3
JIM,7
JIM,7
JIM,5
JIM,3
CHRIS,3
JIM,6
JIM,5
JIM,5
JIM,5
CHRIS,5
JIM,7
JIM,6
JIM,6
JIM,6
JIM,5
JIM,5
JIM,2
CHRIS,3
JIM,6
JIM,7
JIM,7
JIM,7
JIM,2
JIM,4
JIM,5
JIM,6
JIM,4
JIM,7
JIM,6
JIM,5
CHRIS,2
JIM,5
CHRIS,7
CHRIS,1
CHRIS,1
DEAN,2
DEAN,1
TUTORIAL,6
TUTORIAL,6
TUTORIAL,1
911 OPERATOR,7
911 OPERATOR,4
CHRIS,1
TUTORIAL,7
TUTORIAL,4
TUTORIAL,5
CHRIS,6
CHRIS,6
CHRIS,3
TUTORIAL,5
TUTORIAL,7
TUTORIAL,1
TUTORIAL,6
TUTORIAL,4
TUTORIAL,3
TUTORIAL,1
CHRIS,1
JEREMY,1
JEREMY,1
JEREMY,2
GRANDPA,4
GRANDPA,3
GRANDPA (CONT'D),3
JEREMY,2
JEREMY,1
JEREMY,1
JEREMY,1
COPS,6
COPS,5
COPS,6
COPS,4
CHRIS,4
ROD,4
CHRIS,3
ROD,5
ROD,5
ROD,5
CHRIS,3
ROD,6
ROD,5
ROD,7
ROD,5
ROD,6
ROD,3
CHRIS,3
ROD,4
CHRIS,1
ROD,6
ROD,4
CHRIS,1
